,generation,best_fitness,min_fitness,average_fitness,std_fitness,test_fitness,experiment_id,repetition,config,count_better,count_worse
3936,36,0.17607709590189274,1.356957979045803e-05,0.05320769681469287,0.03621613291301799,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3937,37,0.17607709590189274,0.0001675454098696106,0.055579325177397214,0.038188558327435645,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3938,38,0.17607709590189274,1.2040300767436537e-05,0.05680713483661999,0.03757840826268193,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3939,39,0.17607709590189274,1.356957979045803e-05,0.054726511380885676,0.03884378352253998,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3940,40,0.17607709590189274,1.356957979045803e-05,0.057944007705967096,0.038659411012002085,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3941,41,0.17607709590189274,1.356957979045803e-05,0.0619020663923374,0.041349791844684465,0.005063146134285324,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3942,42,0.24389340781837832,1.113148687615448e-05,0.06551497574629607,0.04561847796991381,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3943,43,0.24389340781837832,1.113148687615448e-05,0.06503873395737689,0.046404733644911204,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3944,44,0.24389340781837832,5.514778287443675e-06,0.06586359996617343,0.047944909130825365,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3945,45,0.24389340781837832,1.356957979045803e-05,0.07157010466401027,0.050753229685866603,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3946,46,0.24389340781837832,0.0,0.07259102074064122,0.054715442612156,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3947,47,0.24389340781837832,2.380949872312688e-05,0.07370989914205402,0.059430509492815205,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3948,48,0.24389340781837832,1.2040300767436537e-05,0.07578739641378533,0.05822523602875523,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3949,49,0.24389340781837832,6.232449021384381e-16,0.08271727439663658,0.06309853696531667,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3950,50,0.24389340781837832,1.2040300767436537e-05,0.08786581251376559,0.06614322496045473,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3951,51,0.24389340781837832,1.113148687615448e-05,0.08905499789630344,0.06749128343058497,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3952,52,0.24389340781837832,4.09297286671355e-05,0.09015448570884581,0.06618890760142496,0.08310320750204143,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3953,53,0.26094115841571935,0.0,0.08733381732660489,0.06444527052579405,0.09725780724149034,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3954,54,0.26094115841571935,0.0,0.0879048850651735,0.06834738635075462,0.09725780724149034,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3955,55,0.26094115841571935,0.00012221647083594456,0.09951801349144186,0.0690011842705937,0.09725780724149034,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3956,56,0.26094115841571935,3.143036271245386e-06,0.1046965189192094,0.07188079815528269,0.09725780724149034,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3957,57,0.27813047494941795,2.723947181737696e-06,0.11678143416461588,0.07931368630712711,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3958,58,0.27813047494941795,1.113148687615448e-05,0.1204536567994443,0.08343686338283503,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3959,59,0.27813047494941795,3.143036271245386e-06,0.12104001379902073,0.08768426916423618,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3960,60,0.27813047494941795,1.356957979045803e-05,0.13844245832894747,0.08783439888587165,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3961,61,0.27813047494941795,3.2536703896502556e-05,0.1458228951115305,0.0885423773120655,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3962,62,0.27813047494941795,5.514778287443675e-06,0.13586210496273185,0.09218438745430278,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3963,63,0.27813047494941795,7.149402643472982e-05,0.14155318913934423,0.08796105431354444,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3964,64,0.27813047494941795,0.00012221647083594456,0.14958867377534296,0.08936721486593649,0.00878405287695474,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3965,65,0.295508952633296,0.00012221647083594456,0.14517776177105413,0.09446927641661641,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3966,66,0.295508952633296,3.143036271245386e-06,0.15644251795910138,0.09198536887959761,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3967,67,0.295508952633296,0.00012221647083594456,0.1581270577607358,0.09279368321153687,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3968,68,0.295508952633296,5.2901385276787945e-05,0.15520802514502083,0.09543569592375058,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3969,69,0.295508952633296,0.00018744445845371883,0.1630555176928412,0.09063660323180864,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3970,70,0.295508952633296,1.356957979045803e-05,0.15884015597579634,0.09704147503256443,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3971,71,0.295508952633296,5.514778287443675e-06,0.1517789214444531,0.0963757129839718,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3972,72,0.295508952633296,2.723947181737696e-06,0.14498472521683817,0.09960630988826763,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3973,73,0.295508952633296,5.2901385276787945e-05,0.1598853531055487,0.09786609719075105,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3974,74,0.295508952633296,6.232449021384381e-16,0.1592192156574452,0.10183012113524273,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3975,75,0.295508952633296,6.232449021384381e-16,0.16745458117089984,0.09828226747335995,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3976,76,0.295508952633296,5.514778287443675e-06,0.16769873064814383,0.10139563973099527,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3977,77,0.295508952633296,1.356957979045803e-05,0.16322369532787617,0.10230145605471767,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3978,78,0.295508952633296,7.827902127537426e-05,0.17891733105563634,0.09779509028189631,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3979,79,0.31312322070711285,0.0,0.1766066659084848,0.10760147634899615,0.04601792673770653,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3980,80,0.31312322070711285,4.09297286671355e-05,0.1756542402924283,0.10839867960246155,0.04601792673770653,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3981,81,0.31312322070711285,5.514778287443675e-06,0.16814142833269954,0.10776902539747805,0.04601792673770653,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3982,82,0.31312322070711285,0.00018924806444375398,0.18170703007561934,0.10500070297210343,0.04601792673770653,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3983,83,0.3492455249680413,1.356957979045803e-05,0.1848932207212622,0.10575111606447321,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3984,84,0.3492455249680413,0.00018924806444375398,0.1812214277326854,0.10841722898047158,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3985,85,0.3492455249680413,1.356957979045803e-05,0.18667420677412172,0.10825977492639548,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3986,86,0.3492455249680413,1.113148687615448e-05,0.18525566427481216,0.11256383169422422,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3987,87,0.3492455249680413,5.514778287443675e-06,0.17446565820303137,0.111879961369627,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3988,88,0.3492455249680413,4.09297286671355e-05,0.18010886281818034,0.10963826001350829,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3989,89,0.3492455249680413,2.5383490428103392e-05,0.17764047250951706,0.11139205243999274,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3990,90,0.3492455249680413,7.149402643472982e-05,0.1768897216371999,0.11036359423075441,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3991,91,0.3492455249680413,0.0,0.19545884942405906,0.10308733008218252,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3992,92,0.3492455249680413,6.232449021384381e-16,0.16799745061823002,0.11214241957390671,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3993,93,0.3492455249680413,5.514778287443675e-06,0.18492552035311605,0.10880169894105587,0.12562537992157202,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3994,94,0.36784889437670976,1.113148687615448e-05,0.17561393447760215,0.11436692716089403,0.06876466356517148,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3995,95,0.36784889437670976,2.5383490428103392e-05,0.1886928285462728,0.1117648386264989,0.06876466356517148,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3996,96,0.36784889437670976,2.380949872312688e-05,0.17979310645450944,0.11731566579163295,0.06876466356517148,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
3997,97,0.36784889437670976,6.232449021384381e-16,0.1920702930566705,0.11268120196876308,0.06876466356517148,15,1,"{'population_size': 250, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 15, 'repetition': 1}",12294,10166
